0.4815,0.3140,0.1713,0.0877,0.0441,0.0221,0.0232
0.4815,0.3140,0.1713,0.0877,0.0441,0.0221,0.0000
0.3478,0.2712,0.1576,0.0822,0.0415,0.0208,0.0000
